transaction_id,source_account_id,destination_account_id,transaction_timestamp,transaction_type,amount,channel,country,is_suspicious
TXN_0000222,ACC_000180,ACC_000133,2026-05-30 02:05:24.755011,DEPOSIT,862.02,ATM,UAE,0
TXN_0000223,ACC_000826,ACC_000363,2026-07-15 04:25:20.755011,TRANSFER,18462.78,BRANCH,Hong Kong,0
TXN_0000224,ACC_000471,ACC_000944,2026-03-11 02:26:02.755011,TRANSFER,1169.98,MOBILE,UAE,0
TXN_0000225,ACC_000727,ACC_000656,2026-05-24 23:50:22.755011,DEPOSIT,4599.4,MOBILE,India,0
TXN_0000226,ACC_000176,ACC_000821,2026-05-09 12:37:17.755011,DEPOSIT,29933.72,MOBILE,India,0
TXN_0000227,ACC_000250,ACC_000447,2026-03-28 00:27:00.755011,DEPOSIT,8752.86,ONLINE,Singapore,0
TXN_0000228,ACC_000348,ACC_000227,2026-07-30 06:47:40.755011,WITHDRAWAL,2223.21,ATM,India,0
TXN_0000229,ACC_000544,ACC_000523,2026-03-29 14:29:41.755011,PAYMENT,3434.53,MOBILE,UK,0
TXN_0000230,ACC_000661,ACC_000835,2026-08-13 11:40:09.755011,PAYMENT,18315.76,ATM,India,0
TXN_0000231,ACC_000178,ACC_000617,2026-04-14 18:26:43.755011,PAYMENT,3373.01,ONLINE,USA,0
TXN_0000232,ACC_000773,ACC_000578,2026-07-07 09:32:44.755011,DEPOSIT,130404.23,MOBILE,Hong Kong,1
TXN_0000233,ACC_000070,ACC_000481,2026-05-31 20:32:07.755011,DEPOSIT,8558.55,MOBILE,UK,0
TXN_0000234,ACC_000520,ACC_000076,2026-05-14 19:15:42.755011,WITHDRAWAL,3707.38,BRANCH,Singapore,0
TXN_0000235,ACC_000852,ACC_000294,2026-05-18 01:32:02.755011,TRANSFER,106163.21,ONLINE,UAE,0
TXN_0000236,ACC_000474,ACC_000595,2026-05-21 02:54:37.755011,TRANSFER,17338.81,BRANCH,UAE,0
TXN_0000237,ACC_000620,ACC_000488,2026-05-08 21:30:55.755011,PAYMENT,713.25,ONLINE,Singapore,0
TXN_0000238,ACC_000858,ACC_000352,2026-08-29 01:19:37.755011,TRANSFER,10134.95,ATM,India,0
TXN_0000239,ACC_000450,ACC_000537,2026-05-31 11:11:37.755011,PAYMENT,3662.34,MOBILE,UK,0
TXN_0000240,ACC_000419,ACC_000794,2026-05-21 16:35:03.755011,WITHDRAWAL,22537.14,ONLINE,Hong Kong,0
TXN_0000241,ACC_000338,ACC_000097,2026-03-20 06:15:49.755011,DEPOSIT,3130.58,MOBILE,UK,0
TXN_0000242,ACC_000988,ACC_000929,2026-07-12 22:54:09.755011,PAYMENT,7060.82,MOBILE,India,0
TXN_0000243,ACC_000939,ACC_000359,2026-04-03 22:11:46.755011,WITHDRAWAL,14853.41,BRANCH,USA,0
TXN_0000244,ACC_000318,ACC_000573,2026-03-23 21:54:41.755011,DEPOSIT,22900.32,MOBILE,USA,0
TXN_0000245,ACC_000970,ACC_000757,2026-08-15 10:19:15.755011,TRANSFER,1919.16,BRANCH,UAE,0
TXN_0000246,ACC_000317,ACC_000185,2026-05-16 20:55:11.755011,PAYMENT,5424.05,MOBILE,Singapore,0
TXN_0000247,ACC_000159,ACC_000080,2026-04-03 04:11:35.755011,WITHDRAWAL,4582.8,ONLINE,UAE,0
TXN_0000248,ACC_000757,ACC_000905,2026-08-16 15:01:57.755011,TRANSFER,3699.69,MOBILE,UAE,0
TXN_0000249,ACC_000158,ACC_000167,2026-05-19 14:44:02.755011,PAYMENT,67409.76,ATM,Hong Kong,0
TXN_0000250,ACC_000374,ACC_000693,2026-05-26 05:49:55.755011,PAYMENT,13173.7,BRANCH,UAE,0
TXN_0000251,ACC_000803,ACC_000460,2026-07-30 19:31:30.755011,PAYMENT,1784.58,ATM,UK,0
TXN_0000252,ACC_000856,ACC_000199,2026-08-06 18:31:20.755011,WITHDRAWAL,293394.33,BRANCH,Singapore,1
TXN_0000253,ACC_000392,ACC_000515,2026-08-05 13:24:47.755011,DEPOSIT,103423.49,ATM,USA,0
TXN_0000254,ACC_000894,ACC_000257,2026-04-03 08:04:34.755011,TRANSFER,27971.97,BRANCH,UK,0
TXN_0000255,ACC_000729,ACC_000867,2026-03-27 09:11:42.755011,TRANSFER,1308.66,MOBILE,India,0
TXN_0000256,ACC_000461,ACC_000928,2026-04-29 10:23:30.755011,PAYMENT,4532.0,BRANCH,India,0
TXN_0000257,ACC_000837,ACC_000462,2026-04-19 13:51:51.755011,WITHDRAWAL,37060.0,ONLINE,Singapore,0
TXN_0000258,ACC_000383,ACC_000242,2026-06-12 22:36:53.755011,DEPOSIT,3466.14,ONLINE,UK,0
TXN_0000259,ACC_000954,ACC_000102,2026-05-08 08:16:16.755011,WITHDRAWAL,13802.2,ATM,USA,0
TXN_0000260,ACC_000850,ACC_000484,2026-09-01 14:28:05.755011,PAYMENT,20528.32,BRANCH,Singapore,0
TXN_0000261,ACC_000082,ACC_000020,2026-08-30 08:41:38.755011,WITHDRAWAL,2664.26,ATM,USA,0
TXN_0000262,ACC_000624,ACC_000541,2026-07-26 16:15:07.755011,DEPOSIT,7544.47,ONLINE,UK,0
TXN_0000263,ACC_000049,ACC_000245,2026-03-31 02:56:48.755011,DEPOSIT,165.75,BRANCH,India,0
TXN_0000264,ACC_000512,ACC_000612,2026-08-30 05:22:56.755011,TRANSFER,2370.21,ATM,Hong Kong,0
TXN_0000265,ACC_000002,ACC_000630,2026-05-29 19:29:25.755011,WITHDRAWAL,5984.44,ATM,UAE,0
TXN_0000266,ACC_000685,ACC_000088,2026-07-14 11:17:12.755011,WITHDRAWAL,1812.86,ONLINE,UAE,0
TXN_0000267,ACC_000520,ACC_000568,2026-08-07 04:02:21.755011,TRANSFER,57462.83,BRANCH,Singapore,0
TXN_0000268,ACC_000383,ACC_000260,2026-05-21 14:05:23.755011,TRANSFER,1456.56,MOBILE,India,0
TXN_0000269,ACC_000673,ACC_000644,2026-07-27 18:50:41.755011,TRANSFER,4778.81,MOBILE,USA,0
TXN_0000270,ACC_000347,ACC_000834,2026-06-21 11:42:02.755011,PAYMENT,9479.52,BRANCH,Hong Kong,0
TXN_0000271,ACC_000831,ACC_000139,2026-04-11 20:34:09.755011,TRANSFER,45685.12,BRANCH,India,0
TXN_0000272,ACC_000811,ACC_000205,2026-03-15 23:14:39.755011,TRANSFER,1446.59,MOBILE,UK,0
TXN_0000273,ACC_000557,ACC_000485,2026-08-12 19:09:35.755011,WITHDRAWAL,32721.79,ONLINE,Hong Kong,0
TXN_0000274,ACC_000883,ACC_000800,2026-05-15 18:42:44.755011,TRANSFER,8203.2,MOBILE,UK,0
TXN_0000275,ACC_000448,ACC_000911,2026-05-17 22:11:09.755011,DEPOSIT,2495.36,BRANCH,Singapore,0
TXN_0000276,ACC_000509,ACC_000709,2026-04-12 17:43:24.755011,DEPOSIT,14108.38,MOBILE,UAE,0
TXN_0000277,ACC_000745,ACC_000435,2026-03-23 12:05:23.755011,TRANSFER,10289.42,BRANCH,UAE,0
TXN_0000278,ACC_000329,ACC_000106,2026-04-11 12:04:49.755011,TRANSFER,51979.32,MOBILE,Hong Kong,1
TXN_0000279,ACC_000618,ACC_000735,2026-06-02 01:12:37.755011,DEPOSIT,8811.06,ATM,Hong Kong,0
TXN_0000280,ACC_000044,ACC_000745,2026-06-02 06:52:02.755011,WITHDRAWAL,5103.2,BRANCH,UK,0
TXN_0000281,ACC_000971,ACC_000059,2026-08-08 03:38:46.755011,TRANSFER,9285.61,BRANCH,UK,0
TXN_0000282,ACC_000696,ACC_000164,2026-07-31 01:52:12.755011,TRANSFER,17935.85,ATM,UAE,0
TXN_0000283,ACC_000036,ACC_000130,2026-05-31 13:07:32.755011,TRANSFER,54351.1,ATM,Hong Kong,0
TXN_0000284,ACC_000973,ACC_000581,2026-05-20 19:19:22.755011,TRANSFER,1834.67,ATM,Hong Kong,0
TXN_0000285,ACC_000381,ACC_000455,2026-05-18 11:54:43.755011,TRANSFER,104782.29,ATM,UAE,0
TXN_0000286,ACC_000666,ACC_000286,2026-05-07 12:14:04.755011,PAYMENT,778.6,ONLINE,India,0
TXN_0000287,ACC_000531,ACC_000397,2026-06-12 08:48:20.755011,TRANSFER,6753.78,MOBILE,UK,0
TXN_0000288,ACC_000627,ACC_000293,2026-04-18 03:03:46.755011,DEPOSIT,16415.49,ATM,India,0
TXN_0000289,ACC_000463,ACC_000177,2026-03-21 20:11:59.755011,DEPOSIT,11352.47,ONLINE,Hong Kong,0
TXN_0000290,ACC_000727,ACC_000067,2026-05-08 12:28:45.755011,WITHDRAWAL,57640.69,MOBILE,USA,1
TXN_0000291,ACC_000654,ACC_000179,2026-07-21 10:21:01.755011,WITHDRAWAL,6312.29,ATM,India,0
TXN_0000292,ACC_000810,ACC_000506,2026-08-08 06:23:08.755011,TRANSFER,31764.9,MOBILE,UAE,1
TXN_0000293,ACC_000823,ACC_000565,2026-06-06 05:21:40.755011,PAYMENT,3994.85,ONLINE,India,0
TXN_0000294,ACC_000737,ACC_000491,2026-07-24 16:14:41.755011,DEPOSIT,22460.7,BRANCH,UAE,0
TXN_0000295,ACC_000658,ACC_000076,2026-05-08 00:32:53.755011,DEPOSIT,12436.84,BRANCH,Hong Kong,0
TXN_0000296,ACC_000900,ACC_000849,2026-04-01 09:10:29.755011,PAYMENT,3528.08,ATM,Singapore,0
TXN_0000297,ACC_000057,ACC_000852,2026-08-23 01:15:06.755011,TRANSFER,23849.53,ATM,UK,0
TXN_0000298,ACC_000958,ACC_000727,2026-05-09 02:48:01.755011,PAYMENT,11716.57,MOBILE,UAE,0
TXN_0000299,ACC_000081,ACC_000257,2026-08-18 17:25:44.755011,PAYMENT,21491.97,MOBILE,USA,0
TXN_0000300,ACC_000547,ACC_000096,2026-07-04 18:32:07.755011,PAYMENT,17249.78,ATM,USA,0
TXN_0000301,ACC_000924,ACC_000620,2026-07-25 09:29:03.755011,WITHDRAWAL,2996.52,ONLINE,India,0
TXN_0000302,ACC_000790,ACC_000591,2026-07-10 00:28:59.755011,WITHDRAWAL,4137.23,ATM,UAE,0
TXN_0000303,ACC_000032,ACC_000510,2026-07-09 13:00:25.755011,WITHDRAWAL,19865.75,MOBILE,Singapore,0
TXN_0000304,ACC_000702,ACC_000416,2026-08-11 05:36:45.755011,WITHDRAWAL,16855.7,BRANCH,India,0
TXN_0000305,ACC_000451,ACC_000426,2026-04-07 03:48:01.755011,DEPOSIT,7902.37,BRANCH,USA,0
TXN_0000306,ACC_000321,ACC_000883,2026-04-04 08:38:12.755011,WITHDRAWAL,9328.16,MOBILE,Singapore,0
TXN_0000307,ACC_000528,ACC_000576,2026-05-18 09:56:04.755011,TRANSFER,37541.34,MOBILE,USA,0
TXN_0000308,ACC_000461,ACC_000254,2026-04-28 09:36:02.755011,PAYMENT,3984.29,ONLINE,India,0
TXN_0000309,ACC_000885,ACC_000631,2026-05-21 01:21:36.755011,DEPOSIT,15623.27,ATM,USA,0
TXN_0000310,ACC_000739,ACC_000321,2026-06-27 15:18:32.755011,PAYMENT,6357.36,ATM,Singapore,0
TXN_0000311,ACC_000316,ACC_000510,2026-06-06 02:36:30.755011,TRANSFER,77887.53,ONLINE,Singapore,1
TXN_0000312,ACC_000221,ACC_000598,2026-04-23 04:58:08.755011,WITHDRAWAL,30288.77,ONLINE,India,0
TXN_0000313,ACC_000904,ACC_000864,2026-07-01 11:43:53.755011,DEPOSIT,21818.2,MOBILE,UAE,0
TXN_0000314,ACC_000442,ACC_000138,2026-03-28 08:03:53.755011,WITHDRAWAL,21508.67,MOBILE,Singapore,0
TXN_0000315,ACC_000053,ACC_000584,2026-05-24 05:56:16.755011,PAYMENT,38815.49,MOBILE,UAE,0
TXN_0000316,ACC_000517,ACC_000462,2026-05-21 11:36:29.755011,WITHDRAWAL,8309.91,ONLINE,USA,0
TXN_0000317,ACC_000348,ACC_000572,2026-05-22 22:48:59.755011,WITHDRAWAL,194659.37,ATM,USA,1
TXN_0000318,ACC_000513,ACC_000042,2026-05-24 09:41:29.755011,TRANSFER,5584.11,ONLINE,USA,0
TXN_0000319,ACC_000486,ACC_000532,2026-08-10 13:50:40.755011,DEPOSIT,11956.13,ATM,UAE,0
TXN_0000320,ACC_000336,ACC_000954,2026-04-03 14:31:07.755011,WITHDRAWAL,6931.48,ATM,Singapore,0
TXN_0000321,ACC_000608,ACC_000345,2026-07-29 00:34:12.755011,DEPOSIT,160573.9,MOBILE,Singapore,1
TXN_0000322,ACC_000340,ACC_000690,2026-05-17 23:45:50.755011,TRANSFER,16550.78,BRANCH,UAE,0
TXN_0000323,ACC_000743,ACC_000894,2026-08-28 23:39:01.755011,TRANSFER,3035.51,BRANCH,UK,0
TXN_0000324,ACC_000593,ACC_000592,2026-08-06 11:41:21.755011,PAYMENT,1954054.38,ONLINE,UAE,1
TXN_0000325,ACC_000645,ACC_000739,2026-06-17 06:11:31.755011,DEPOSIT,2423.04,ATM,Hong Kong,0
TXN_0000326,ACC_000971,ACC_000718,2026-06-26 15:27:47.755011,TRANSFER,1887.43,ATM,India,0
TXN_0000327,ACC_000156,ACC_000423,2026-05-27 18:44:59.755011,PAYMENT,32523.98,BRANCH,UAE,0
TXN_0000328,ACC_000483,ACC_000894,2026-09-02 05:01:50.755011,TRANSFER,20952.12,ATM,UAE,0
TXN_0000329,ACC_000679,ACC_000490,2026-05-09 13:55:58.755011,DEPOSIT,17136.12,MOBILE,USA,0
TXN_0000330,ACC_000351,ACC_000560,2026-06-18 23:38:39.755011,WITHDRAWAL,17223.23,MOBILE,UAE,0
TXN_0000331,ACC_000286,ACC_000572,2026-04-24 07:57:16.755011,WITHDRAWAL,7984.87,ATM,UK,0
TXN_0000332,ACC_000213,ACC_000707,2026-07-22 08:10:07.755011,DEPOSIT,2760.85,MOBILE,Singapore,0
TXN_0000333,ACC_000739,ACC_000281,2026-08-08 21:56:59.755011,WITHDRAWAL,8874.75,ONLINE,UAE,0
TXN_0000334,ACC_000918,ACC_000405,2026-05-20 04:35:43.755011,WITHDRAWAL,3595.38,ATM,UK,0
TXN_0000335,ACC_000081,ACC_000355,2026-07-24 03:13:54.755011,DEPOSIT,26111.83,MOBILE,Hong Kong,0
TXN_0000336,ACC_000848,ACC_000552,2026-04-15 16:47:50.755011,WITHDRAWAL,6792.21,MOBILE,USA,0
TXN_0000337,ACC_000601,ACC_000246,2026-07-29 07:53:39.755011,PAYMENT,3009.12,ONLINE,Hong Kong,0
TXN_0000338,ACC_000654,ACC_000239,2026-04-20 06:47:53.755011,TRANSFER,5510.09,ONLINE,Singapore,0
TXN_0000339,ACC_000103,ACC_000698,2026-06-07 04:39:14.755011,PAYMENT,13299.98,ONLINE,UAE,0
TXN_0000340,ACC_000958,ACC_000902,2026-04-07 03:09:03.755011,DEPOSIT,45743.33,BRANCH,Hong Kong,1
TXN_0000341,ACC_000329,ACC_000293,2026-05-02 05:45:04.755011,TRANSFER,3020.98,ONLINE,Hong Kong,0
TXN_0000342,ACC_000757,ACC_000741,2026-06-19 09:04:57.755011,TRANSFER,10855.47,ATM,Singapore,0
TXN_0000343,ACC_000957,ACC_000942,2026-04-10 14:19:37.755011,TRANSFER,10872.15,BRANCH,Singapore,0
TXN_0000344,ACC_000986,ACC_000894,2026-07-30 21:42:00.755011,WITHDRAWAL,4410.17,ONLINE,India,0
TXN_0000345,ACC_000110,ACC_000951,2026-07-02 12:15:52.755011,WITHDRAWAL,4604.34,MOBILE,Singapore,0
TXN_0000346,ACC_000911,ACC_000962,2026-06-20 23:03:21.755011,PAYMENT,137716.55,BRANCH,UK,1
TXN_0000347,ACC_000339,ACC_000167,2026-03-29 08:03:51.755011,DEPOSIT,1425.53,MOBILE,Hong Kong,0
TXN_0000348,ACC_000346,ACC_000810,2026-07-28 11:58:49.755011,WITHDRAWAL,1496.74,ATM,USA,0
TXN_0000349,ACC_000919,ACC_000416,2026-07-09 11:46:12.755011,DEPOSIT,3421.61,MOBILE,India,0
TXN_0000350,ACC_000190,ACC_000144,2026-03-25 23:37:08.755011,DEPOSIT,6272.08,MOBILE,USA,0
TXN_0000351,ACC_000242,ACC_000458,2026-05-20 22:40:42.755011,WITHDRAWAL,11767.41,MOBILE,UK,0
TXN_0000352,ACC_000012,ACC_000268,2026-06-26 16:53:39.755011,WITHDRAWAL,47592.36,ATM,India,0
TXN_0000353,ACC_000315,ACC_000164,2026-06-05 19:59:24.755011,DEPOSIT,22678.93,MOBILE,Hong Kong,0
TXN_0000354,ACC_000964,ACC_000303,2026-09-01 08:34:09.755011,WITHDRAWAL,6688.02,ATM,USA,0
TXN_0000355,ACC_000766,ACC_000621,2026-06-08 07:34:53.755011,WITHDRAWAL,57800.42,BRANCH,Hong Kong,1
TXN_0000356,ACC_000776,ACC_000551,2026-06-06 21:18:36.755011,PAYMENT,2433.21,ATM,Hong Kong,0
TXN_0000357,ACC_000807,ACC_000084,2026-08-24 00:11:47.755011,DEPOSIT,7925.05,MOBILE,India,0
TXN_0000358,ACC_000064,ACC_000849,2026-03-29 06:01:23.755011,PAYMENT,5730.8,ATM,USA,0
TXN_0000359,ACC_000453,ACC_000120,2026-06-16 12:03:34.755011,PAYMENT,11935.38,BRANCH,India,0
TXN_0000360,ACC_000829,ACC_000057,2026-06-01 23:11:31.755011,DEPOSIT,3002.87,ATM,UAE,0
TXN_0000361,ACC_000060,ACC_000573,2026-06-24 23:06:31.755011,DEPOSIT,15111.57,MOBILE,Hong Kong,0
TXN_0000362,ACC_000837,ACC_000004,2026-04-25 20:56:55.755011,PAYMENT,50985.0,ONLINE,India,0
TXN_0000363,ACC_000066,ACC_000555,2026-07-21 11:07:20.755011,TRANSFER,7111.64,ONLINE,Singapore,0
TXN_0000364,ACC_000185,ACC_000788,2026-05-25 20:33:00.755011,PAYMENT,13122.11,BRANCH,UK,0
TXN_0000365,ACC_000940,ACC_000929,2026-05-20 17:34:35.755011,DEPOSIT,217544.08,BRANCH,India,1
TXN_0000366,ACC_000896,ACC_000553,2026-07-13 23:16:08.755011,PAYMENT,5006.72,MOBILE,India,0
TXN_0000367,ACC_000403,ACC_000542,2026-06-19 18:53:53.755011,PAYMENT,10603.2,ATM,India,0
TXN_0000368,ACC_000475,ACC_000690,2026-05-04 09:33:52.755011,DEPOSIT,8226.46,BRANCH,USA,0
TXN_0000369,ACC_000159,ACC_000283,2026-05-13 16:18:48.755011,PAYMENT,9110.76,ONLINE,India,0
TXN_0000370,ACC_000630,ACC_000785,2026-05-27 20:53:42.755011,TRANSFER,3204.75,ATM,USA,0
TXN_0000371,ACC_000035,ACC_000458,2026-06-30 19:04:21.755011,TRANSFER,8344.95,ATM,Hong Kong,0
TXN_0000372,ACC_000240,ACC_000553,2026-05-31 16:48:25.755011,PAYMENT,14729.36,ONLINE,USA,0
TXN_0000373,ACC_000240,ACC_000836,2026-05-02 15:09:27.755011,WITHDRAWAL,46229.45,MOBILE,USA,0
TXN_0000374,ACC_000677,ACC_000534,2026-04-04 06:44:03.755011,PAYMENT,25619.91,BRANCH,UK,0
TXN_0000375,ACC_000972,ACC_000606,2026-06-23 13:35:12.755011,PAYMENT,107346.69,BRANCH,UAE,0
TXN_0000376,ACC_000965,ACC_000659,2026-05-13 08:10:53.755011,DEPOSIT,3226.6,MOBILE,Hong Kong,0
TXN_0000377,ACC_000308,ACC_000386,2026-04-05 10:29:48.755011,PAYMENT,23081.46,BRANCH,USA,0
TXN_0000378,ACC_000879,ACC_000725,2026-05-04 20:37:31.755011,PAYMENT,10097.17,BRANCH,India,0
TXN_0000379,ACC_000571,ACC_000543,2026-05-27 08:09:34.755011,PAYMENT,112169.18,BRANCH,USA,0
TXN_0000380,ACC_000663,ACC_000081,2026-05-10 14:13:45.755011,DEPOSIT,3071.87,MOBILE,India,0
TXN_0000381,ACC_000196,ACC_000053,2026-08-15 12:24:20.755011,WITHDRAWAL,2958.19,BRANCH,Hong Kong,0
TXN_0000382,ACC_000895,ACC_000075,2026-03-15 03:23:49.755011,PAYMENT,3947.07,ATM,Singapore,0
TXN_0000383,ACC_000341,ACC_000311,2026-08-30 14:10:17.755011,TRANSFER,633.54,ATM,USA,0
TXN_0000384,ACC_000773,ACC_000491,2026-03-30 05:49:31.755011,PAYMENT,69863.77,ATM,Singapore,1
TXN_0000385,ACC_000330,ACC_000795,2026-06-22 15:58:05.755011,WITHDRAWAL,3258.56,BRANCH,Singapore,0
TXN_0000386,ACC_000316,ACC_000268,2026-05-16 05:21:47.755011,WITHDRAWAL,9705.74,BRANCH,Singapore,0
TXN_0000387,ACC_000481,ACC_000780,2026-07-25 17:47:00.755011,WITHDRAWAL,12211.18,ATM,UK,0
TXN_0000388,ACC_000577,ACC_000885,2026-03-16 08:08:29.755011,PAYMENT,76988.01,ATM,India,0
TXN_0000389,ACC_000594,ACC_000738,2026-06-28 20:52:41.755011,DEPOSIT,25349.36,MOBILE,USA,0
TXN_0000390,ACC_000389,ACC_000584,2026-04-21 03:03:24.755011,PAYMENT,4055.04,BRANCH,UAE,0
TXN_0000391,ACC_000346,ACC_000264,2026-07-18 10:42:31.755011,DEPOSIT,2757.01,BRANCH,Singapore,0
TXN_0000392,ACC_000361,ACC_000174,2026-08-08 19:56:47.755011,PAYMENT,14622.3,BRANCH,USA,0
TXN_0000393,ACC_000658,ACC_000981,2026-06-20 17:37:59.755011,TRANSFER,1661.91,ONLINE,India,0
TXN_0000394,ACC_000050,ACC_000783,2026-07-15 05:12:08.755011,TRANSFER,72966.12,BRANCH,USA,0
TXN_0000395,ACC_000070,ACC_000725,2026-04-21 09:39:00.755011,PAYMENT,33367.18,ONLINE,USA,0
TXN_0000396,ACC_000062,ACC_000633,2026-05-18 22:20:00.755011,DEPOSIT,4614.64,BRANCH,India,0
TXN_0000397,ACC_000422,ACC_000013,2026-06-22 13:56:15.755011,TRANSFER,1037.16,MOBILE,UAE,0
TXN_0000398,ACC_000715,ACC_000691,2026-03-10 18:58:57.755011,DEPOSIT,515571.52,ATM,India,1
TXN_0000399,ACC_000153,ACC_000247,2026-06-17 06:54:19.755011,PAYMENT,7062.48,MOBILE,UK,0
TXN_0000400,ACC_000081,ACC_000383,2026-05-23 12:45:49.755011,DEPOSIT,35788.42,BRANCH,UAE,0
TXN_0000401,ACC_000232,ACC_000308,2026-07-20 20:26:56.755011,TRANSFER,1195.94,ONLINE,India,0
TXN_0000402,ACC_000566,ACC_000488,2026-05-19 16:49:47.755011,TRANSFER,3947.15,ONLINE,Hong Kong,0
TXN_0000403,ACC_000866,ACC_000445,2026-06-12 12:36:04.755011,WITHDRAWAL,8154.23,ONLINE,UAE,0
TXN_0000404,ACC_000217,ACC_000923,2026-04-21 01:52:54.755011,DEPOSIT,8573.03,MOBILE,India,0
TXN_0000405,ACC_000948,ACC_000288,2026-07-18 08:45:40.755011,TRANSFER,4721.69,ATM,UK,0
TXN_0000406,ACC_000602,ACC_000148,2026-04-16 16:31:08.755011,DEPOSIT,17110.03,ONLINE,UK,0
TXN_0000407,ACC_000581,ACC_000855,2026-04-23 03:46:25.755011,DEPOSIT,2250.38,MOBILE,Singapore,0
TXN_0000408,ACC_000810,ACC_000706,2026-04-03 15:18:33.755011,TRANSFER,6830.44,MOBILE,India,0
TXN_0000409,ACC_000859,ACC_000078,2026-04-21 12:57:42.755011,WITHDRAWAL,9361.44,BRANCH,UK,0
TXN_0000410,ACC_000803,ACC_000462,2026-04-29 12:53:18.755011,DEPOSIT,15022.83,ATM,UK,0
TXN_0000411,ACC_000443,ACC_000191,2026-05-19 08:42:31.755011,DEPOSIT,19033.16,ONLINE,UAE,0
TXN_0000412,ACC_000731,ACC_000076,2026-04-24 07:37:53.755011,TRANSFER,2101.55,MOBILE,USA,0
TXN_0000413,ACC_000650,ACC_000158,2026-08-06 16:17:08.755011,DEPOSIT,1285.71,MOBILE,UK,0
TXN_0000414,ACC_000966,ACC_000316,2026-03-08 11:18:13.755011,DEPOSIT,37541.87,MOBILE,UK,0
TXN_0000415,ACC_000192,ACC_000442,2026-03-24 09:55:36.755011,DEPOSIT,12073.6,BRANCH,India,0
TXN_0000416,ACC_000568,ACC_000096,2026-05-15 04:27:08.755011,WITHDRAWAL,3300.46,BRANCH,India,0
TXN_0000417,ACC_000798,ACC_000087,2026-05-21 18:22:08.755011,PAYMENT,52124.08,ATM,Hong Kong,0
TXN_0000418,ACC_000276,ACC_000309,2026-04-03 10:08:01.755011,WITHDRAWAL,9309.68,BRANCH,USA,0
TXN_0000419,ACC_000283,ACC_000432,2026-05-30 20:49:49.755011,WITHDRAWAL,33361.46,BRANCH,India,0
TXN_0000420,ACC_000739,ACC_000641,2026-04-24 08:17:06.755011,DEPOSIT,8786.94,ATM,Singapore,0
TXN_0000421,ACC_000007,ACC_000972,2026-05-05 14:54:05.755011,DEPOSIT,96076.26,MOBILE,UAE,0
TXN_0000422,ACC_000338,ACC_000451,2026-08-21 21:13:39.755011,WITHDRAWAL,66596.61,BRANCH,Hong Kong,0
TXN_0000423,ACC_000618,ACC_000971,2026-04-02 21:28:41.755011,PAYMENT,57137.85,BRANCH,UK,1
TXN_0000424,ACC_000992,ACC_000327,2026-05-23 19:01:23.755011,WITHDRAWAL,26000.87,BRANCH,UAE,0
TXN_0000425,ACC_000386,ACC_000288,2026-05-09 17:49:55.755011,DEPOSIT,17578.84,MOBILE,India,0
TXN_0000426,ACC_000607,ACC_000559,2026-04-15 06:13:40.755011,PAYMENT,41871.38,ONLINE,Hong Kong,0
TXN_0000427,ACC_000215,ACC_000449,2026-07-23 00:19:19.755011,WITHDRAWAL,2545.52,ONLINE,Singapore,0
TXN_0000428,ACC_000649,ACC_000311,2026-04-03 11:42:50.755011,PAYMENT,18458.16,MOBILE,Hong Kong,0
TXN_0000429,ACC_000809,ACC_000387,2026-05-28 15:00:41.755011,TRANSFER,28857.04,BRANCH,UAE,0
TXN_0000430,ACC_000548,ACC_000519,2026-05-24 06:58:45.755011,DEPOSIT,981.92,ONLINE,UK,0
TXN_0000431,ACC_000550,ACC_000609,2026-08-12 04:40:13.755011,TRANSFER,1958.8,ONLINE,USA,0
TXN_0000432,ACC_000171,ACC_000663,2026-05-15 09:33:11.755011,TRANSFER,701.29,BRANCH,UK,0
TXN_0000433,ACC_000101,ACC_000265,2026-05-30 01:09:37.755011,PAYMENT,38643.69,ATM,Singapore,1
TXN_0000434,ACC_000791,ACC_000696,2026-06-05 09:07:23.755011,PAYMENT,19169.02,MOBILE,India,0
TXN_0000435,ACC_000426,ACC_000943,2026-05-03 19:54:22.755011,TRANSFER,49159.65,ONLINE,Hong Kong,0
TXN_0000436,ACC_000352,ACC_000467,2026-05-07 00:36:23.755011,PAYMENT,8856.56,BRANCH,UK,0
TXN_0000437,ACC_000740,ACC_000714,2026-05-31 13:05:36.755011,DEPOSIT,57201.69,MOBILE,India,0
TXN_0000438,ACC_000728,ACC_000118,2026-08-11 18:49:56.755011,TRANSFER,1546.7,MOBILE,Hong Kong,0
TXN_0000439,ACC_000169,ACC_000953,2026-08-09 19:35:45.755011,PAYMENT,1049.37,ATM,UAE,0
TXN_0000440,ACC_000437,ACC_000982,2026-06-24 04:10:38.755011,DEPOSIT,7580.56,ATM,Singapore,0
TXN_0000441,ACC_000656,ACC_000674,2026-04-12 15:43:05.755011,DEPOSIT,12847.17,BRANCH,India,0
TXN_0000442,ACC_000203,ACC_000461,2026-08-25 22:37:27.755011,DEPOSIT,7791.33,BRANCH,India,0
TXN_0000443,ACC_000286,ACC_000771,2026-04-16 10:07:02.755011,TRANSFER,677.95,ONLINE,UAE,0
TXN_0000444,ACC_000202,ACC_000469,2026-05-09 18:17:31.755011,TRANSFER,7281.24,MOBILE,Hong Kong,0
